"RESOLVED_ENTITY_ID","RESOLVED_ENTITY_NAME","RELATED_ENTITY_ID","MATCH_LEVEL","MATCH_KEY","DATA_SOURCE","RECORD_ID","JSON_DATA","LENS_CODE"
"400142","ARIANE KEA TONG","0","0","","HR","10141","{""NAME_FULL"":""ARIANE KEA TONG"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":48413,""Termd"":1,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""05-09-65"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""07-05-11"",""DateofTermination"":""09-05-16"",""TermReason"":""return to school"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""PAN XIAOYU"",""ManagerID"":11.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.98,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""03-02-16"",""DaysLateLast30"":0,""Absences"":1,""ADDR_LINE1"":""48A STRATHMORE AVE"",""Postal Code"":143048,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10141""}","DEFAULT"
"400143","ARIELLE LAM KE XIN","0","0","","HR","10142","{""NAME_FULL"":""ARIELLE LAM KE XIN"",""MarriedID"":0,""MaritalStatusID"":4,""GenderID"":0,""EmpStatusID"":4,""DeptID"":6,""PerfScoreID"":3,""Salary"":59370,""Termd"":1,""PositionID"":3,""Position"":""Area Sales Manager"",""DOB"":""07-10-71"",""GENDER"":""F"",""MaritalDesc"":""Widowed"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""07-07-14"",""DateofTermination"":""09-05-15"",""TermReason"":""attendance"",""EmploymentStatus"":""Terminated for Cause"",""Department"":""Sales"",""ManagerName"":""SONALI MUKHERJEE"",""ManagerID"":17.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.97,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/15/2014"",""DaysLateLast30"":0,""Absences"":7,""ADDR_LINE1"":""130 RIVERVALE ST"",""Postal Code"":540130,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10142""}","DEFAULT"
"400144","AUGUSTINE CHONG KIM TENG","0","0","","HR","10143","{""NAME_FULL"":""AUGUSTINE CHONG KIM TENG"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":1,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":56294,""Termd"":0,""PositionID"":20,""Position"":""Production Technician II"",""DOB"":""09/14/79"",""GENDER"":""M "",""MaritalDesc"":""Single"",""CitizenDesc"":""PR"",""DateofHire"":""11-07-11"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""CHEW JIA YI JOAN"",""ManagerID"":20.0,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.96,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""2/27/2019"",""DaysLateLast30"":0,""Absences"":6,""ADDR_LINE1"":""2 JLN KUKOH"",""Postal Code"":163002,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10143""}","DEFAULT"
"400145","BENEDICT RAYMOND ADITYA TEDJOPRANOTO","0","0","","HR","10144","{""NAME_FULL"":""BENEDICT RAYMOND ADITYA TEDJOPRANOTO"",""MarriedID"":0,""MaritalStatusID"":2,""GenderID"":1,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":88976,""Termd"":0,""PositionID"":17,""Position"":""Production Manager"",""DOB"":""10-10-68"",""GENDER"":""M "",""MaritalDesc"":""Divorced"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""08-01-11"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""WONG CHANG FU"",""ManagerID"":2.0,""RecruitmentSource"":""Employee Referral"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.93,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""2/27/2019"",""DaysLateLast30"":0,""Absences"":19,""ADDR_LINE1"":""225 CHOA CHU KANG CTRL"",""Postal Code"":680225,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10144""}","DEFAULT"
"400146","BENJAMIN LOW JUNJIE","0","0","","HR","10145","{""NAME_FULL"":""BENJAMIN LOW JUNJIE"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":62810,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""01-07-87"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-07-13"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""CHEW JIA YI JOAN"",""ManagerID"":20.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.93,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/30/2019"",""DaysLateLast30"":0,""Absences"":20,""ADDR_LINE1"":""209 PETIR RD"",""Postal Code"":670209,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10145""}","DEFAULT"
"400147","BENJAMIN TAN ZHI XIONG","0","0","","HR","10146","{""NAME_FULL"":""BENJAMIN TAN ZHI XIONG"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":72202,""Termd"":1,""PositionID"":20,""Position"":""Production Technician II"",""DOB"":""05/24/53"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""5/16/2011"",""DateofTermination"":""07-08-17"",""TermReason"":""Another position"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""LI WEIYAO"",""ManagerID"":16.0,""RecruitmentSource"":""Google Search"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.93,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""4/18/2017"",""DaysLateLast30"":0,""Absences"":3,""ADDR_LINE1"":""565 CHOA CHU KANG ST 52"",""Postal Code"":680565,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10146""}","DEFAULT"
"400148","BRYAN CHOO ZHENWEN","0","0","","HR","10147","{""NAME_FULL"":""BRYAN CHOO ZHENWEN"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":1,""EmpStatusID"":1,""DeptID"":1,""PerfScoreID"":3,""Salary"":63003,""Termd"":0,""PositionID"":1,""Position"":""Accountant I"",""DOB"":""09-01-86"",""GENDER"":""M "",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""9/29/2014"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Admin Offices"",""ManagerName"":""ABIGAIL FONG JING XIN"",""ManagerID"":1.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.9,""EmpSatisfaction"":5,""SpecialProjectsCount"":5,""LastPerformanceReview_Date"":""1/18/2019"",""DaysLateLast30"":0,""Absences"":9,""ADDR_LINE1"":""140 SERANGOON NTH AVE 2"",""Postal Code"":550140,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10147""}","DEFAULT"
"400149","BRYAN JOEL LIM ZIJIE","0","0","","HR","10148","{""NAME_FULL"":""BRYAN JOEL LIM ZIJIE"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":63515,""Termd"":1,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""05-01-79"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""02-07-11"",""DateofTermination"":""01-12-14"",""TermReason"":""Another position"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""LI WEIYAO"",""ManagerID"":16.0,""RecruitmentSource"":""Google Search"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.89,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""03-04-13"",""DaysLateLast30"":0,""Absences"":7,""ADDR_LINE1"":""487 ADMIRALTY LINK"",""Postal Code"":750487,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10148""}","DEFAULT"
"400150","BRYAN WONG JUN BIN","0","0","","HR","10149","{""NAME_FULL"":""BRYAN WONG JUN BIN"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":5,""DeptID"":3,""PerfScoreID"":3,""Salary"":120000,""Termd"":1,""PositionID"":29,""Position"":""Principal Data Architect"",""DOB"":""05/27/73"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-05-15"",""DateofTermination"":""11-10-18"",""TermReason"":""Another position"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""IT/IS"",""ManagerName"":""JANICE TEO YONG QI"",""ManagerID"":4.0,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.88,""EmpSatisfaction"":3,""SpecialProjectsCount"":7,""LastPerformanceReview_Date"":""2/13/2018"",""DaysLateLast30"":0,""Absences"":12,""ADDR_LINE1"":""541 SERANGOON NTH AVE 4"",""Postal Code"":550541,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10149""}","DEFAULT"
"400151","BRYONT CHIN HAN MING","0","0","","HR","10150","{""NAME_FULL"":""BRYONT CHIN HAN MING"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":1,""EmpStatusID"":1,""DeptID"":4,""PerfScoreID"":3,""Salary"":77692,""Termd"":0,""PositionID"":25,""Position"":""Software Engineering Manager"",""DOB"":""11/22/66"",""GENDER"":""M "",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""8/15/2011"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Software Engineering"",""ManagerName"":""FLORA MILE"",""ManagerID"":5.0,""RecruitmentSource"":""Google Search"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.84,""EmpSatisfaction"":3,""SpecialProjectsCount"":5,""LastPerformanceReview_Date"":""1/21/2019"",""DaysLateLast30"":0,""Absences"":4,""ADDR_LINE1"":""333 ANCHORVALE LINK"",""Postal Code"":540333,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10150""}","DEFAULT"
"400152","CAO HAN","0","0","","HR","10151","{""NAME_FULL"":""CAO HAN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":3,""PerfScoreID"":3,""Salary"":52599,""Termd"":0,""PositionID"":15,""Position"":""Network Engineer"",""DOB"":""04-04-79"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""2/16/2015"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""IT/IS"",""ManagerName"":""NGIA JIN LIANG LOUIS"",""ManagerID"":7.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.81,""EmpSatisfaction"":3,""SpecialProjectsCount"":6,""LastPerformanceReview_Date"":""02-11-19"",""DaysLateLast30"":0,""Absences"":6,""ADDR_LINE1"":""541 BEDOK NTH ST 3"",""Postal Code"":460541,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10151""}","DEFAULT"
"400153","CARMEN SIN SIONG YEE","0","0","","HR","10152","{""NAME_FULL"":""CARMEN SIN SIONG YEE"",""MarriedID"":0,""MaritalStatusID"":2,""GenderID"":1,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":61729,""Termd"":1,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""12/31/84"",""GENDER"":""M "",""MaritalDesc"":""Divorced"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""9/26/2011"",""DateofTermination"":""04-07-18"",""TermReason"":""more money"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""RADHIKA PUNDLIK"",""ManagerID"":22.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.8,""EmpSatisfaction"":5,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""02-04-18"",""DaysLateLast30"":0,""Absences"":19,""ADDR_LINE1"":""515 PASIR RIS ST 52"",""Postal Code"":510515,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10152""}","DEFAULT"
"400154","CARYN MIREIA MIAKI MEI-YAN MARK","0","0","","HR","10153","{""NAME_FULL"":""CARYN MIREIA MIAKI MEI-YAN MARK"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":5,""DeptID"":1,""PerfScoreID"":3,""Salary"":55000,""Termd"":1,""PositionID"":2,""Position"":""Administrative Assistant"",""DOB"":""06/14/87"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""9/26/2011"",""DateofTermination"":""9/25/2013"",""TermReason"":""career change"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Admin Offices"",""ManagerName"":""ABIGAIL FONG JING XIN"",""ManagerID"":1.0,""RecruitmentSource"":""Diversity Job Fair"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.8,""EmpSatisfaction"":4,""SpecialProjectsCount"":4,""LastPerformanceReview_Date"":""8/15/2013"",""DaysLateLast30"":0,""Absences"":17,""ADDR_LINE1"":""984D BUANGKOK LINK"",""Postal Code"":537984,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10153""}","DEFAULT"
"400155","CHEN JING","0","0","","HR","10154","{""NAME_FULL"":""CHEN JING"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":1,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":60380,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""08/24/83"",""GENDER"":""M "",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""07-08-13"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""DU QINYI"",""ManagerID"":null,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.8,""EmpSatisfaction"":5,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/14/2019"",""DaysLateLast30"":0,""Absences"":4,""ADDR_LINE1"":""899B WOODLANDS DR 50"",""Postal Code"":731899,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10154""}","DEFAULT"
"400156","CHEN YONGXIN","0","0","","HR","10155","{""NAME_FULL"":""CHEN YONGXIN"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":1,""DeptID"":4,""PerfScoreID"":3,""Salary"":101199,""Termd"":0,""PositionID"":24,""Position"":""Software Engineer"",""DOB"":""07-05-79"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-09-12"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Software Engineering"",""ManagerName"":""LIANG YILING"",""ManagerID"":10.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.79,""EmpSatisfaction"":5,""SpecialProjectsCount"":5,""LastPerformanceReview_Date"":""1/25/2019"",""DaysLateLast30"":0,""Absences"":8,""ADDR_LINE1"":""424 CANBERRA RD"",""Postal Code"":750424,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10155""}","DEFAULT"
"400157","CHEONG JIE HAO CHARLES","0","0","","HR","10156","{""NAME_FULL"":""CHEONG JIE HAO CHARLES"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":3,""DeptID"":3,""PerfScoreID"":3,""Salary"":105700,""Termd"":0,""PositionID"":8,""Position"":""Database Administrator"",""DOB"":""11-07-86"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-05-15"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""IT/IS"",""ManagerName"":""JANICE TEO YONG QI"",""ManagerID"":4.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.75,""EmpSatisfaction"":3,""SpecialProjectsCount"":5,""LastPerformanceReview_Date"":""02-11-19"",""DaysLateLast30"":0,""Absences"":2,""ADDR_LINE1"":""433A SENGKANG WEST WAY"",""Postal Code"":791433,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10156""}","DEFAULT"
"400158","CHERRILYNN CHIA WEN PING","0","0","","HR","10157","{""NAME_FULL"":""CHERRILYNN CHIA WEN PING"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":58939,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""02-02-65"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""11-11-13"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""RADHIKA PUNDLIK"",""ManagerID"":19.0,""RecruitmentSource"":""Employee Referral"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.73,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/24/2019"",""DaysLateLast30"":0,""Absences"":16,""ADDR_LINE1"":""432B SENGKANG WEST WAY"",""Postal Code"":792432,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10157""}","DEFAULT"
"400159","CHEW JIA YI JOAN","0","0","","HR","10158","{""NAME_FULL"":""CHEW JIA YI JOAN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":63682,""Termd"":0,""PositionID"":18,""Position"":""Production Manager"",""DOB"":""03/28/78"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-08-09"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""WONG CHANG FU"",""ManagerID"":2.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.73,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/24/2019"",""DaysLateLast30"":0,""Absences"":12,""ADDR_LINE1"":""85 DAWSON RD"",""Postal Code"":141085,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10158""}","DEFAULT"
"400160","CHEW XIN YING JOYCE","0","0","","HR","10159","{""NAME_FULL"":""CHEW XIN YING, JOYCE"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":51337,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""10-01-90"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""3/30/2015"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""RADHIKA PUNDLIK"",""ManagerID"":22.0,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.73,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/16/2019"",""DaysLateLast30"":0,""Absences"":19,""ADDR_LINE1"":""129 POTONG PASIR AVE 1"",""Postal Code"":350129,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10159""}","DEFAULT"
